search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
456,金华市启慧玩具厂,0579-82210606,info@qihuitoys.com; 3193814922@qq.com,"要统一采用最新工商注册的""彩虹路118号""版本",是何建权,,,,2025-07-11 20:53:56,Yes
457,金华市龙腾玩具有限公司,0579-8295,,在浙江金华市金东区付村镇祝家村北路38号,‌：朴太龙（同时,,,,2025-07-11 20:54:43,Yes
458,金华市海华日用品厂,0579-82952547,fu760818@yahoo.com,‌78提到市基盐埠头7号或8号的旧地址,‌：傅鸿星‌12,,,,2025-07-11 20:55:31,Yes
459,金华好之宝科技有限公司,86-579-88038088,,浙江省金华市永康市石柱镇永东村田畈林自然村吉祥路138号；可信度高,,,,,2025-07-11 20:56:18,Yes
460,金比尔贸易（深圳）有限公司,13392191389,acc01@kingbeetoys.com; 358300158@qq.com,的搜索结果（‌7、‌1、‌4等）都指向深圳市罗湖区南湖街道东门南路3002号华都园大厦26E,已变更为冯小翠,,,,2025-07-11 20:57:05,Yes
461,杰克仕美盛贸易(上海)有限公司,021-60856175,may.zhou@vistra.com,为中国(上海)自由贸易试验区基隆路55号11层1102室‌12,陈榕,,,,2025-07-11 20:57:52,Yes
462,揭阳市伟达微型电机有限公司,0663-8677121,,揭阳市伟达微型电机有限公司-企业工商信用信息,,,,,2025-07-11 20:58:39,Yes
463,揭阳市顺松玩具有限公司,13729480777,486652099@qq.com; 0377@vip.qq.com,"信息存在细微差异需要甄别：‌3和‌4明确提到""揭阳空港经济区溪南办事处天福东路西寨村路段""",代表为陈浩杰,,,,2025-07-11 20:59:27,Yes
464,揭阳市森立玩具厂,0663-8771382,,"表述统一为""广东省揭阳市空港经济区渔湖镇渔光社区厚和陈工业区（邮编522021）""最稳妥",/经营者）‌13,,,,2025-07-11 21:00:14,Yes
465,揭阳市榕城区六六玩具厂,0663-8673936,,‌：广东省揭阳市榕城区榕东东乡湖心路中段‌12,信息采用高时效的,,,,2025-07-11 21:01:01,Yes
466,揭阳市冠诺婴童用品有限公司,15089368064,15089368064@139.com,在揭阳市榕城区西马街西郊社区西关路204号烟草市场内C座13/204,信息很统一：‌1,,,,2025-07-11 21:01:48,Yes
467,揭阳市成峰玩具有限公司,0663-8331945,,在揭阳空港经济区溪南街道东寨村渡口路中段,为陈叙明,,,,2025-07-11 21:02:35,Yes
468,揭阳空港经济区顺松玩具有限公司,0663-8332878,,揭阳空港经济区溪南办事处天福东路西寨村路段,和销售联系人差异,,,,2025-07-11 21:03:23,Yes
469,揭西县灰寨镇亿娃乐玩具厂,,,是“揭西县灰寨镇河伍村委新坎塘村44号”,,,,,2025-07-11 21:04:10,Yes
470,江阴市大地人造草坪制造有限公司,13401363637,2510336616@qq.com,信息有矛盾：璜土镇镇北路4号‌47和永利路208号‌9,‌34,,,,2025-07-11 21:04:57,Yes
471,江阴飞繁乐器有限公司,15895387120,feifanyueqi@126.com; feifangyueqi@126.com,江阴市华士镇陆桥环村西路197号,李飞,,,,2025-07-11 21:05:44,Yes
472,江苏兴达文具集团有限公司,18501508088,jsxdwj@cnxingda.com.cn,信息：多个高可信度结果一致提到宜兴市周铁镇洋溪工业集中区（结果‌1、‌2）,,,,,2025-07-11 21:06:31,Yes
473,江苏万源人造草坪有限公司,0514-88625818,yzhouwenmei@126.com,信息所有来源均指向宝应县曹甸镇工业集中区三环路,‌：万宝祥,,,,2025-07-11 21:07:18,Yes
474,江苏明盛玩具有限公司,,,‌：江苏省扬州市宝应县曹甸镇工业集中区二环路 ‌12,是郑海滨‌12,,,,2025-07-11 21:08:06,Yes
475,江苏米奇妙教玩具集团有限公司,18012348000,miqimiao@mqmgroup.com,浦东新区康浦路51弄绿地浦汇广场2号楼302,,,,,2025-07-11 21:08:53,Yes
476,江苏金阳光游乐设备有限公司,15312800322,christina@jsgoldensunshine.com,"包含地址：""宝应县曹甸镇工业集中区""",,,,,2025-07-11 21:09:40,Yes
477,江苏金娃娃动漫产业有限公司,13776884063,2894917925@qq.com,在常州市钟楼区经济开发区玉龙南路178-1号,‌：袁小忠‌13,,,,2025-07-11 21:10:27,Yes
478,江苏嘉良文化传媒有限公司,2850581000,2850581000@qq.com,几乎所有可信度高的结果都显示为：南京市江宁区秣陵街道将军路6号‌12,信息值得注意：2,,,,2025-07-11 21:11:15,Yes
479,江苏宝乐实业有限公司,0514-88621988,qgnm@qq.com; baole@vip.163.com,为山东省青岛市胶南市海滨工业园华夏路312号,手机）‌5等,,,,2025-07-11 21:12:02,Yes
480,佳輝新創有限公司,,,但发现了几个名称相近的公司：嘉輝創建‌1、佳輝(香港)‌2和佳輝(亞洲)‌3,,,,,2025-07-11 21:12:49,Yes
481,佳诚塑胶玩具有限公司,2885613388,2885613388@qq.com,汕头市澄海区坝头兴达工业区扬峰楼‌5（或同源信息表述为“兴达工业区牛溪西侧”‌68）,‌：蔡易桦‌12,,,,2025-07-11 21:13:36,Yes
482,济宁瑞达玩具有限公司,0537-4438678,3113401242@qq.com; 1342@163.com; 1979@163.com,在所有资料中都很统一：山东省济宁市曲阜市静轩东路236号‌13,代表王光伍的信息,,,,2025-07-11 21:14:24,Yes
483,济南爱动动漫科技有限公司,0531-88681521,idoon@idoontoys.com,山东省济南市高新区新泺大街1166号奥盛大厦2号楼2533,信息,,,,2025-07-11 21:15:11,Yes
484,集芳塑胶(玩具)制品有限公司,0595-88158588,,最高可信度的信息来自企业信用平台记录‌1,叫李拥军,,,,2025-07-11 21:15:58,Yes
485,济南欧贝儿礼品有限公司,0531-85960009,2652884490@qq.com,山东济南市槐荫区张庄路龙腾国际花园6号楼1单元2301室,代表,,,,2025-07-11 21:16:45,Yes
486,集多美贸易(深圳)有限公司,0755-82529092,jiaochen@szjdm.com.cn; jdm@szjdm.com.cn,所有可信来源都指向深圳市福田区海松大厦A座703,‌：林佩君‌6,,,,2025-07-11 21:17:32,Yes
487,吉安螃蟹王国科技有限公司,0796-8613139,daizhijun@dingtalk.com; 15879617627@126.com; 3229953799@qq.com,"信息：搜索结果‌4、‌1、‌2都提到公司地址是""江西省吉安市井冈山经济技术开发区庐陵大道101号众创孵化大厦综合体办公楼9楼""",,,,,2025-07-11 21:18:20,Yes
488,惠州顺泰玩具有限公司,18928375768,ctlimanai@163.com; marty@ct-toy.com.hk,"信息：‌1提到福田镇依岗村；‌3补充了博罗县这个细节；最完整的是‌5给出的""惠州市博罗县福田镇广汕路依岗村福中路259号""",,,,,2025-07-11 21:19:07,Yes
489,Toytron Co Ltd,,,"翻看搜索结果时发现几个关键点：‌1提到""特易玩具(香港)有限公司""的英文名是Troy Toy (HK) Co.",,,,,2025-07-11 21:19:54,Yes
490,Thirdstage,,,未直接找到名为“Thirdstage”的机构或企业的联络资料,,,,,2025-07-11 21:20:41,Yes
491,Starplast Industries (1967) Ltd,,,传真号码的以色列区号972和Haifa地址都验证了信息的可信度,,,,,2025-07-11 21:21:28,Yes
492,SM Co Ltd,0755-86100786,,‌：上海市长宁区中山西路1277号海螺大厦一号楼603室 ‌23,都是同一个人‌4,,,,2025-07-11 21:22:16,Yes
493,Scentco Inc.,0852-24551000,,可能是：0852-24551000（这看起来像电话号码）,,,,,2025-07-11 21:23:03,Yes
494,Popar,,,为广西南宁市隆安县那桐镇福南路6号‌4,,,,,2025-07-11 21:23:50,Yes
495,"PLAN CREATIONS CO., LTD",+32475758493,,这里有个疑问：为什么泰国公司会有比利时区号的电话？可能是国际业务联系方式,,,,,2025-07-11 21:24:37,Yes
496,OID MAGIC,,,‌：香港中环干诺道133号盟邦商业中心802室（RM 802 ALLIANCE BLDG 133 CONNAUGHT RD CENTRAL HON,,,,,2025-07-11 21:25:24,Yes
497,Livheart中国事务所&南京樱之铭纺织有限公司,025-85866416,,信息则完全统一：建邺区嘉陵江东街8号B3幢1单元15层‌23,,,,,2025-07-11 21:26:11,Yes
498,LATEX OCCIDENTAL EXPORTADORA SA DE CV,+1-855-374-1199,,该公司有哪些主要产品？如何联系LATEX OCCIDENTAL EXPORTADORA SA DE CV？LATEX OCCIDENTAL EXPORTADORA SA DE CV的官方网站是什么？,,,,,2025-07-11 21:26:58,Yes
499,LAP-BIELLA,13370032884,,上海市嘉定区曹安公路2038号华拓大厦410室,,,,,2025-07-11 21:27:46,Yes
500,IZone Co Ltd,82-7043226536,,"明确到""上海市石龙路345弄春天商务楼""",,,,,2025-07-11 21:28:33,Yes
501,IMC TOYS,31072020,alex@imc-hk.net; kingwang@changlitoys.com,在尖沙咀么地道77号华懋金殿广场1210室,,,,,2025-07-11 21:29:20,Yes
502,"Gymworld Co,.Ltd",2-67142252,,在上海市闵行区虹莘路3998号7楼701室,,,,,2025-07-11 21:30:07,Yes
503,Guidecraft Inc. USA,,,出现在搜索结果中：上海市浦东新金桥路58号16E‌3,,,,,2025-07-11 21:30:55,Yes
504,EDTOY,0769-82211986,edytino@163.com,北京市海淀区阜石路69号碧桐园8号楼,,,,,2025-07-11 21:31:42,Yes
505,Asia Inspection Ltd.,852-53971914,aihr@asiainspection.com,广州市白云区广园中路218号1楼,,,,,2025-07-11 21:32:29,Yes
