search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
932,汕头市澄海区心向阳玩具有限公司,,,固定在澄海区广益街道埔美美新区13巷35-2号第三层,姓氏吻合,,,,2025-07-11 07:05:59,Yes
933,汕头市澄海区嘉帆塑料玩具厂,,,是“汕头市澄海区上华镇湖心村面前路4巷6号(自主承诺申报)”,,,,,2025-07-11 07:06:47,Yes
934,汕头市澄海区益宝塑胶玩具厂,13825872895,,信息：凤翔街道昆美社区旭乐路南8巷6号1楼这个经营场所‌2和益宝塑胶玩具厂的澄海区属地‌1能对应上,,,,,2025-07-11 07:07:34,Yes
935,汕头市澄海区新元宇玩具厂,13902704858,154555873@qq.com,信息需要区分新旧：变更前在广益街道美湖区9巷15号‌14,信息‌4确认陈蔚,,,,2025-07-11 07:08:21,Yes
936,汕头市澄海区思越玩具厂,,,汕头市澄海区思越玩具厂 聯絡資料,或经营者‌1,,,,2025-07-11 07:09:08,Yes
937,汕头市澄海区智宝乐玩具厂,0754-85876758,,汕头市澄海区智宝乐玩具厂 聯絡資料,,,,,2025-07-11 07:09:55,Yes
938,汕头市澄海区宇源玩具厂,0754-85743107,fenfa@fftoys.cn,汕头市澄海区宇源玩具厂 聯絡資料,）‌23,,,,2025-07-11 07:10:42,Yes
939,永康天鑫工贸有限公司,(0579)8722,sales@tianxincn.com,在永康市东城街道九州西路651号第1-4幢‌2,,,,,2025-07-11 07:11:30,Yes
940,佛山市南海伊心玩具有限公司,0757-86791215,,是南海城市广场石龙北路西区三横路1号,是唐志萍,,,,2025-07-11 07:12:17,Yes
941,北京益智国度教育科技有限公司,,7@126.com,最新记录显示2023年3月30日已迁至北京市房山区广阳大街9号1幢1层A1589集群注册地址‌12,李嘉是核心联系人,,,,2025-07-11 07:13:04,Yes
942,烟台哈福玩具有限公司,0535-3556789,sales01@half-toy.com; info@half-toy.com,生产主体（哈福玩具有限公司）地址统一为福桃路69号‌13,‌：张慧源,,,,2025-07-11 07:13:51,Yes
943,Bigboystoys Co. Ltd,,,,,,,,2025-07-11 07:14:38,No
944,佛山道格电子科技有限公司,0757-88625102,417559419@qq.com,在佛山市高明区荷城街道高明大道东811号厂房一,熊道武）为另一独,,,,2025-07-11 07:15:26,Yes
945,汕头市澄海区东方乐智玩具厂,13825852546,,汕头市澄海区东方乐智玩具厂 聯絡資料,,,,,2025-07-11 07:16:13,Yes
946,汕头市澄海区嘉培乐玩具厂,15907540113,,信息在‌1、‌2、‌4、‌6中确认为汕头市澄海区莲上镇兰苑村兰祖南巷10号,,,,,2025-07-11 07:17:00,Yes
947,汕头市澄海区丽泽欣玩具厂,,,汕头市澄海区丽泽欣玩具厂 聯絡資料,/经营者‌,,,,2025-07-11 07:17:47,Yes
948,汕头市澄海区长思塑胶玩具有限公司,13531261335,,在汕头市澄海区凤翔街道南门码头下片区二巷35号三楼,信息差异可能因职,,,,2025-07-11 07:18:35,Yes
949,汕头市澄海区皓童玩具厂,13267791987,,汕头市澄海区皓童玩具厂 聯絡資料,是林祯城,,,,2025-07-11 07:19:22,Yes
950,汕头市澄海区创利达玩具厂,0754-5747801,,汕头市澄海区创利达玩具厂 聯絡資料,,,,,2025-07-11 07:20:09,Yes
951,汕头市澄海区森辉玩具厂,358127208,358127208@qq.com,（莱美路港口中段）存续的企业为‌汕头市森辉玩具有限公司‌（法定代表人陈锡江）,‌：施敏‌15,,,,2025-07-11 07:20:56,Yes
952,汕头市澄海区鹏鹰玩具厂,13923906503,,和电话：汕头市澄海区澄华街道下窖怀汉路西3片区114号,是刘俊杰,,,,2025-07-11 07:21:43,Yes
953,汕头市澄海区电学小子玩具厂,188239951312,188239951312@163.com,统一为澄海区莲下镇槐泽村东瓜湖四路11号,均为杜文佳,,,,2025-07-11 07:22:31,Yes
954,汕头市澄海区思杰玩具商行,86-754-8586936886-7,2702712777@pp.com,汕头市澄海区广益街道塑料城181-183号铺面；电话：0754-85633389；经理：陈沛侠；手机：18902712777；QQ:27027,,,,,2025-07-11 07:23:18,Yes
955,浙江泰顺振兴玩具有限公司,0577-67588337,info@zhenxing.com,经交叉验证发现官网‌3同时列出两组号码,与参保人数‌1这,,,,2025-07-11 07:24:05,Yes
956,汕头市托比森玩具有限公司,13433363000,,發現‌1提到地址是汕头市澄海区凤翔街道东湖工业区尾,‌：王崇玄,,,,2025-07-11 07:24:52,Yes
957,汕头市澄海区恒一玩具厂,,,和法人这类事实性信息都严格对应了搜索结果编号,这类事实性信息都,,,,2025-07-11 07:25:39,Yes
958,汕头市澄海区铭威玩具厂,440583600256,,‌3补充了工厂地址是汕头市澄海区广益街道埔美工业区,‌：陈卫群,,,,2025-07-11 07:26:27,Yes
959,汕头市澄海区合翔鑫玩具有限公司,13825856081,3002982415@qq.com,信息：美阳工业区（旧地址）和凤翔街道兴达工业区（新地址）,手机+企业邮箱,,,,2025-07-11 07:27:14,Yes
960,苏州信孝文化用品有限公司,0512-6502,,：苏州市吴中区甪直镇东庄路99号,、注册资本、统一,,,,2025-07-11 07:28:01,Yes
961,汕头市永盛佳塑胶日化有限公司,0754-85171852,122257072@qq.com,在多个高可信度来源中一致显示为“汕头市澄海区莲下镇新寮村工业区”‌12,王永炳的信息‌8,,,,2025-07-11 07:28:48,Yes
962,汕头市中贵玩具有限公司,0754-8368,,“汕头市澄海区莲下镇下村村灌渠东路2号”变更至现址‌7,是蔡旭生,,,,2025-07-11 07:29:35,Yes
963,汕头市佳暘贸易有限公司,0754-83240359,ceo@goodsuntoys.com,"是""汕头市澄海区中心城区协和大厦1幢四层402号房""",‌：黄德春（兼任,,,,2025-07-11 07:30:22,Yes
964,汕头市联合诚玩具有限公司,(0754)85164138,34217704@qq.com,在‌1、‌3、‌2等多处一致确认为汕头市澄海区莲下镇立德村沙田工业区16号；电话‌1和‌4都包含(0754)85164138这个号码；‌4还提供了邮箱34217704@qq.com和QQ号34217704,代表姓名和注册资,,,,2025-07-11 07:31:10,Yes
965,漳州市华达威合金塑胶玩具有限公司/汕头市澄海区享威玩具,(0754)85866668,779120327@qq.com; sales@huadawei.com,在福建省诏安县太平镇走马村坟尾558号,,,,,2025-07-11 07:31:57,Yes
966,汕头市泽淦塑料玩具有限公司,0750-54894647,945671755@qq.com,‌：广东省汕头市澄海区莲下镇莲南工业区潜溪片（安澄公路北侧约130米处）‌12,‌：王毓泽‌14,,,,2025-07-11 07:32:44,Yes
967,云和县金茂工艺品有限公司,0578-5122501,salesl@kingmotoy.com,"在多家资料中一致指向""浙江省丽水市云和县凤凰山街道新华街269-271号""‌26","为""金流洪""且地",,,,2025-07-11 07:33:31,Yes
968,汕头市澄海区乐班玩具厂,13692095189,,汕头市澄海区乐班玩具厂 聯絡資料,、地址、业务范围,,,,2025-07-11 07:34:19,Yes
969,汕头市澄海区仁祥玩具厂,0754-85836693,,部分：多个结果都指向埔美美乐区11巷1号这个位置,直接联系方式,,,,2025-07-11 07:35:06,Yes
970,汕头市澄海区兴达隆塑料制品厂,0754-86280445,chxdltoys@126.com,"记录虽有细微差异（""陇下村""与""隆都镇店市""表述）",/投资人）‌12,,,,2025-07-11 07:35:53,Yes
971,汕头市澄海区淘小虎贸易商行,0754-82354888,,是汕头市澄海区广益街道龙坑居委大洋工业区25号第二层‌1,王春丽的信息,,,,2025-07-11 07:36:40,Yes
972,汕头市澄海区达尔意玩具厂,,ys@21cn.com; 01@netsun.com,内容中提到地址：汕头市澄海城区中山北路老桥头食杂品公司仓库,为陈春良,,,,2025-07-11 07:37:27,Yes
973,汕头市澄海区研智玩具厂,13825844481,,‌：廣東省汕頭市澄海區蓮上鎮上巷工業區集體通用廠房A2號‌12,李涛的信息在‌1,,,,2025-07-11 07:38:15,Yes
974,汕头市澄海区昱烽玩具厂,13553366878,,在澄华街道岭亭工业区长荣三巷2号一楼,林旭彬的信息在多,,,,2025-07-11 07:39:02,Yes
975,汕头市澄海区中马玩具厂,86-754-8586936886-7,,‌：广东省汕头市澄海区凤翔兴达工业区（金鸿公路东南侧约166米）‌12,蔡泽楷的名字反复,,,,2025-07-11 07:39:49,Yes
976,汕头市宏星玩具实业有限公司,86-754-8586936886-7,1279291200@qq.com,汕头市宏星玩具实业有限公司 聯絡資料,洪沛宜手机‌：1,,,,2025-07-11 07:40:36,Yes
977,南通华饰工艺品有限公司,0513-86119501,096@qq.com; in@163.com,‌：江苏省南通高新区银河路98号‌16,王晓亮,,,,2025-07-11 07:41:23,Yes
978,汕头市贝比谷玩具有限公司,13825856535,2881931769@qq.com; 2881931777@qq.com,汕头汕头市贝比谷玩具有限公司工资待遇怎么样,,,,,2025-07-11 07:42:10,Yes
979,青岛三友制冰设备有限公司,0532-67791988,mitutomo@163.com,但工商注册地址是黄河中路226号109室‌69,池桂花,,,,2025-07-11 07:42:58,Yes
980,深圳市民展科技开发有限公司,755-26995855,pengwei@innosystemtech.com,在深圳市南山区高新技术产业园区深圳软件园3栋201,石立勇‌3,,,,2025-07-11 07:43:45,Yes
981,汕头市恒泰科技有限公司,0754-85896369,office@httoy.com,多个来源都指向同一个位置：汕头市澄海区前埔村道与高速公路入口交界处‌12,是陈维坤‌8,,,,2025-07-11 07:44:32,Yes
982,晋江市鸿顺儿童用品有限公司,0595-85705959,hongshun5060@163.com,‌：福建省泉州市晋江市安海镇西安村鸿盛路18号 ‌35,,,,,2025-07-11 07:45:19,Yes
983,深圳市天行骏新材料有限公司,0755-83438881,ivy.fu@zst.cc; li@scitop.net; lisa.liu@aic.com.hk,但‌2、‌3、‌4等多数来源显示实际地址在南山区光前工业区22栋6楼,尧基鸿在搜索结果,,,,2025-07-11 07:46:06,Yes
984,深圳市神玩科技有限公司,0755-23731306,3345249404@qq.com,信息方面：‌1、‌3、‌4、‌2、‌5都一致显示地址是深圳市龙华区龙华街道龙园社区花园新村5号花园新村5-13号,信息在多个来源都,,,,2025-07-11 07:46:54,Yes
985,深圳灿煜玩具有限公司,13417137380,86@qq.com; 223@qq.com,在多个来源中一致：深圳市龙岗区龙城街道尚景社区龙福路156号城龙花园4栋203 ‌14,是陈立山,,,,2025-07-11 07:47:41,Yes
986,南通嘉和塑胶五金制品有限公司,0513-81288125,jiahe-nantong@163.com,‌：南通市海门区滨江街道滨港大道4737号‌12（2021年3月由“海门市滨江街道大港路4737号”变更而来）‌2,‌：徐立君（20,,,,2025-07-11 07:48:28,Yes
987,汕头市澄海区广昌塑胶玩具厂,,,澄海区莲下镇广源加油站后园林3路,王恩扬,,,,2025-07-11 07:49:15,Yes
988,汕头市澄海区三友动漫玩具有限公司,0754-8511,,汕头市澄海区三友动漫玩具有限公司 聯絡資料,不同且已注销‌8,,,,2025-07-11 07:50:02,Yes
989,青岛玺童硕工艺品有限公司,15065799908,34@qq.com; 55215963@qq.com,青岛玺童硕工艺品有限公司 聯絡資料,、电话15065,,,,2025-07-11 07:50:49,Yes
990,漳州托普莱特工贸有限公司,0596-6790017,treep@qq.com,信息要注意区别：龙池大道23-5号是2023年后更新的注册地址‌12,杨梓源,,,,2025-07-11 07:51:37,Yes
991,汕头市澄海区杰致玩具厂,13411976366,13411976366@139.com,"在""汕头市澄海区莲上镇永新村大车尾工业区五路门牌七号""‌2",,,,,2025-07-11 07:52:24,Yes
992,汕头市龙湖区新奥玩具厂,0754-86208150,,嗯……用户需要查询的是汕头市龙湖区新奥玩具厂的联系方式,谢锐清‌58,,,,2025-07-11 07:53:11,Yes
993,汕头市澄海区祥迪嘉玩具厂,0754-85164072,xzy780@163.com,汕头市澄海区祥迪嘉玩具厂 聯絡資料,许宗毅的名字在‌,,,,2025-07-11 07:53:58,Yes
994,汕头市澄海区东易玩具厂,13809679760,,‌：汕头市澄海区莲下镇立德村沙田中路九横‌45,‌：杜程亮‌45,,,,2025-07-11 07:54:45,Yes
995,汕头市澄海区贝丝塑料玩具厂,(0754)85130168,,及负责人（杜庆新）于2021年8月13日新注册了“汕头市贝丝玩具有限公司”,仍是杜庆新,,,,2025-07-11 07:55:33,Yes
996,汕头市澄海区乐海玩具厂,0754-85639123,,汕头市澄海区乐海玩具厂 聯絡資料,,,,,2025-07-11 07:56:20,Yes
997,汕头市澄海区澄华澳田玩具厂,0754-85708399,381@qq.com; 1014474381@qq.com,汕头市澄海区凤翔街道莱美路125号2-3楼,、股东,,,,2025-07-11 07:57:07,Yes
998,汕头市龙湖区帝诚塑胶玩具厂,18819940660,,"和电话相同： ""地址:汕头 汕头市龙湖区外砂镇下蔡村蓬发大道西段荣发厂房 电话:(0754) 联系人:未提供 手机:18819940660""",,,,,2025-07-11 07:57:54,Yes
999,佛山启贝儿童用品有限公司,0757-82108612,18899879889@qq.com; 1641677665@qq.com,信息在不同搜索结果中一致指向佛山市禅城区张槎四路39号,代表信息佛山启贝,,,,2025-07-11 07:58:41,Yes
1000,汕头市龙湖区斯泰迪玩具厂,13902735111,1316427442@qq.com; 442@qq.com,汕头市龙湖区外砂镇内陇村工业区楼房一座6楼,王潮文,,,,2025-07-11 07:59:28,Yes
1001,中山市新意念塑胶制品有限公司,0760-23816881,,的结果都指向“中山市沙溪镇乐群坎溪工业区汇豪路3号”,,,,,2025-07-11 08:00:16,Yes
1002,汕头市澄海区谷亿婴童用品厂,13825872468,,"是""汕头市澄海区广益街道华富华春园第62幢3号3层之一""",林烁的联系方式缺,,,,2025-07-11 08:01:03,Yes
1003,Apple Park,,,“位于美国加利福尼亚州库比蒂诺市”,,,,,2025-07-11 08:01:50,Yes
1004,深圳市腾天网络科技有限公司,13530189758,maggiejiang@wahshing.com,‌深圳市龙岗区南湾街道南岭村社区南岭西路20号华行厂401‌‌14（注：部分旧信息显示为前海地址,‌：张健伟‌13,,,,2025-07-11 08:02:37,Yes
1005,汕头市澄海区大得玩具厂,15113077772,262716953@qq.com; 13553355554@139.com,"所有来源都指向""溪南镇上岱美福祥路西""",也是陈的章,,,,2025-07-11 08:03:24,Yes
1006,汕头市澄海区博华五金玩具厂,86-754-85350077,sales1@bowatoys.com,相同（汕头市澄海区东里镇南畔洲工业区南区08号）,,,,,2025-07-11 08:04:12,Yes
1007,无锡可易得自动售货系统科技有限公司,3258087739,3258087739@qq.com,是无锡市滨湖区科教软件园23号三楼301-1号,汤沄的联系电话在,,,,2025-07-11 08:04:59,Yes
1008,浙江美思格工贸有限公司,0579-87578157,fd@cnmersco.com,主要出现在几个搜索结果中：‌12都明确指出地址是浙江省金华市永康市东城街道金都路6号（永康国际会展中心办公楼7楼6705、6707室）,‌：陈根梅,,,,2025-07-11 08:05:46,Yes
1009,旭昶集团有限公司,,,补充说明：香港注册企业通常不强制公开电话邮箱,,,,,2025-07-11 08:06:34,Yes
1010,上海庆科信息技术有限公司,400-6055-820,wangyh@mxchip.com; sales@mxchip.com,深圳市宝安区西乡街道盐田社区金海路12号汇潮科技大厦403室‌15,‌：王永虹‌15,,,,2025-07-11 08:07:21,Yes
1011,晋江卡趣玩具有限公司-1,403600289,403600289@qq.com,"信息最统一：所有可信来源都指向""福建省泉州市晋江市永和镇坂头村第五片区85号""‌12",通常不直接负责对,,,,2025-07-11 08:08:08,Yes
1012,汕头市澄海区贝婴科教玩具有限公司,0754-8517,,在不同来源中似乎存在差异：大部分显示为凤翔街道昆美美新工业区‌14,‌：张建泓,,,,2025-07-11 08:08:55,Yes
1013,汕头市信必达早教科技有限公司,0754-85727006,154555873@qq.com,广东省汕头市澄海区凤翔路128号,,,,,2025-07-11 08:09:42,Yes
1014,汕头市澄海区天宝丽玩具厂,13417101361,,汕头市澄海区天宝丽玩具厂 聯絡資料,叫王语‌1,,,,2025-07-11 08:10:29,Yes
1015,青岛抱抱宝贝玩具有限公司,0532-83961316,2850314585@qq.com; 2850314581@qq.com,而2850314581@qq.com出现在工商备案信息‌67,‌王小华‌,,,,2025-07-11 08:11:16,Yes
1016,汕头市澄海区莲下奇艺塑料厂,0754-85160545,1141750149@qq.com,在汕头市澄海区莲下镇立德工业区9号,‌1,,,,2025-07-11 08:12:04,Yes
1017,明达实业（厦门）有限公司,86-0592-6893887,,福建省厦门市海沧区新阳工业区翁角路858号,,,,,2025-07-11 08:12:51,Yes
1018,汕头市澄海区澄讯互动科技有限公司,,,‌汕头市澄海区溪南镇仙门村大巷7号之3‌‌14,朱建和财务负责人,,,,2025-07-11 08:13:38,Yes
1019,汕头市美致模型有限公司,0754-85101533,meizhicw@qq.com; huapeng@ronghuatoy.com,广东省汕头市澄海区莲上镇竹林内洋工业区（或表述为“竹林工业区莲茂路北侧”）‌12,李海鹏‌111,,,,2025-07-11 08:14:25,Yes
1020,汕头市富达尔玩具实业有限公司,0754-85168828,865038749@qq.com,汕头市富达尔玩具实业有限公司 聯絡資料,陈莘的信息很明确,,,,2025-07-11 08:15:12,Yes
1021,盛嘉伦橡胶（深圳）股份有限公司,86-0755-29576267,32654716@qq.com,‌：深圳市龙华区观澜街道库坑社区库坑大富工业区2号圣建利工业园A栋201‌12,‌：邱建（同时任,,,,2025-07-11 08:16:00,Yes
1022,汕头市澄海区富达丰塑料玩具厂,0754-85113570,,汕头市澄海区富达丰塑料玩具厂 聯絡資料,,,,,2025-07-11 08:16:47,Yes
1023,KUMON公文式教育,18928796710,,分地区列出实体中心电话（选最新/可信度高的）,,,,,2025-07-11 08:17:35,Yes
1024,艾利丹尼森,4008283797,cathy.zhu@ap.averydennison.com,台湾：桃园县芦竹乡滨海路一段280号,和统一社会信用代,,,,2025-07-11 08:18:22,Yes
1025,如皋市美莎玩具厂,0513-87203429,,‌：多个结果提到地址是“江苏省如皋市柴湾工业园区”或“柴湾镇杨宗社区11组22号”,“葛晓影”、经营,,,,2025-07-11 08:19:09,Yes
1026,上海蓝羽玩具有限公司,021-65174102,30769827@qq.com; 1798832822@qq.com,信息存在两个版本：纪念路335号凯阳大厦1011室来自企业黄页网站‌5,叫张华彬‌12,,,,2025-07-11 08:19:56,Yes
1027,南京创流工贸有限公司,86-25-52126846,13770621614@163.com,江苏省南京市江宁区利源南路55号牛首工业园9栋,LEE,,,,2025-07-11 08:20:43,Yes
1028,北京大恒创新技术有限公司,020-87571511,dhhr@dahengit.com,存在两个版本：中关村大街22号11层1105和苏州街3号,,,,,2025-07-11 08:21:31,Yes
1029,江苏迪克体育用品有限公司,15298656558,825259948@qq.com,江苏迪克体育用品有限公司年产300万只儿童健身玩具项目竣工环境保护验收监测报告表,‌：韩昌义‌24,,,,2025-07-11 08:22:18,Yes
1030,佛山市杰品玩具实业有限公司,1430306629,1430306629@qq.com,(可能已变更)：广东省佛山市南海区大沥镇泌冲大沙村大沙股份合作经济社工业厂房8号 ‌12,,,,,2025-07-11 08:23:05,Yes
1031,广州灵动创想文化科技有限公司,020-83330340,25441740@qq.com,在广州市番禺区钟村街汉溪大道东290号保利大都汇3栋办公楼601房,,,,,2025-07-11 08:23:52,Yes
1032,筑愉（深圳）贸易有限公司,0755-22303606,tia@zuru.com; nancy.cxy@zuru.com,：深圳市罗湖区东门南路1028号食出报关大厦B座三层301-320,代表是谁？给我更,,,,2025-07-11 08:24:39,Yes
1033,东莞市樟木头成兴塑胶制品有限公司,0769-87719386,,"信息：‌10提到的""金河工业区金威路6号""与主流信息不符",胡力恒的邮箱前缀,,,,2025-07-11 08:25:26,Yes
1034,广东粤添科技实业有限公司,0769-4000500747,13829268225@126.com; 305348002@qq.com,东莞市长安镇乌沙李屋兴发中路西一街5号A区,,,,,2025-07-11 08:26:14,Yes
1035,深圳市纽康特玩具科技有限公司,13553365705,,信息相对统一：龙华新区大浪街道龙胜社区工业西路龙胜时代大厦4楼417‌12,为姚晔荣,,,,2025-07-11 08:27:01,Yes
1036,广州市檬友智能科技有限公司,759677126,759677126@qq.com,‌：广州市天河区中山大道268号401房之B408房1894房（截至2025年1月最新地址）‌13,‌：王冠梓,,,,2025-07-11 08:27:48,Yes
1037,湖南金鹰卡通有限公司,0731-84801317,jinyingkatong@vip.sina.com,"信息所有权威来源都指向""长沙市开福区省广电中心金鹰大厦附10楼""‌13",,,,,2025-07-11 08:28:35,Yes
1038,北京物灵智能科技有限公司,18562820099,xiaoyu@luka.vip,但2025年更新的工商信息统一变更为北京市朝阳区利泽中一路1号院2号楼17层A1705-4‌12,为顾嘉唯‌23,,,,2025-07-11 08:29:22,Yes
1039,广州新莱福磁电有限公司,02085284727,wenhundou0412@126.com,研究生就业信息——广州新莱福磁电有限公司,,,,,2025-07-11 08:30:09,Yes
1040,东莞市展信实业有限公司,13686602701,13926879172@139.com,‌4、‌5、‌6等多个工商信息源一致指向东莞市高埗镇冼沙东海新村5街2号一楼,用工商登记信息‌,,,,2025-07-11 08:30:57,Yes
1041,东莞市茶山和誉玩具厂,,,,,,,,2025-07-11 08:31:44,No
1042,东莞市优彩颜料新材料有限公司,0769-88023938,ucolor168@163.com,"信息要留意差异点：多个来源提到""碧湖大道深联工业园E栋""‌16",信息：根据‌91,,,,2025-07-11 08:32:31,Yes
1043,永康市酷汇工贸有限公司,13858946306,33151035@qq.com,‌：浙江省金华市永康市东城街道北湖路121号‌12,‌：吕发达‌12,,,,2025-07-11 08:33:18,Yes
1044,B&C Co.LTD,+86-516-8629-7676,info@beixi.com; 1@shlbc.com; info@bcpharma.com,"是""中莘路1158号科技绿洲9号楼4层""",,,,,2025-07-11 08:34:05,Yes
1045,深圳市科汇兴科技有限公司,0755-29822103,,龙华区民治街道上芬社区西头新村宇丰工业区3号厂房,,,,,2025-07-11 08:34:53,Yes
1046,思奥奇（香港）有限公司,18813868060,jessica.liu@cx-c.com,搜索结果明确显示在铜锣湾Wing On Plaza写字楼310室‌16,,,,,2025-07-11 08:35:40,Yes
1047,深圳市玖胜云智联科技有限公司,13246191613,joseai@jiushengai.com,深圳市宝安区航城街道三围社区索佳科技园商务大厦八层A803号,李宗良,,,,2025-07-11 08:36:27,Yes
1048,东莞市太美文化有限公司,,,多个来源都提到在“东莞市东城街道立新社区旧锡边村金汇工业园A栋一楼3号”‌12,叫周保华‌12,,,,2025-07-11 08:37:14,Yes
1049,云和宝乐母婴用品有限公司,15024633931,3820@qq.com; 472873902@qq.com,浙江省丽水市云和县白龙山街道杨柳河路77号11幢4楼,,,,,2025-07-11 08:38:01,Yes
1050,汕头市龙湖区东泰化建有限公司,,,在“广东省汕头经济特区韶山路东侧中段823号”,代表是谁？如何通,,,,2025-07-11 08:38:48,Yes
1051,阿宜准（惠州）电子科技有限公司,0752-3761260,izonetoys@163.com; 554926484@qq.com,：一致显示为“惠州市惠阳区秋长街道办事处新塘村增朝小组”,、联系方式075,,,,2025-07-11 08:39:36,Yes
1052,广州潮迅动漫科技有限公司,020-28098687,nettie@jblgz.com; lina@inplaycn.com,统一指向广州市天河区体育西路189号17I‌25,电话,,,,2025-07-11 08:40:23,Yes
1053,广州潮昇动漫科技有限公司,020-82363303,gdnhyxn@163.com; 39041804@qq.com,（广州市越秀区流花路117号7号馆106室(部位:3层F)）、行政区划、统一社会信用代码、企业类型和联系方式（提到“共6条 查看全部 手机号”,（陆少龙）、注册,,,,2025-07-11 08:41:10,Yes
1054,甜橙娱乐文化传播（大连）有限公司,0411-88857268,40370967@qq.com,"都是""辽宁省大连高新技术产业园区高新街1号7层西侧702""‌12",毕雪松‌26,,,,2025-07-11 08:41:57,Yes
1055,北京百年优联教育科技有限公司,010-57471397,dp@bbunion.com,有两个版本需要辨析：‌1显示高碑店乡金家村中街的地址,张晨,,,,2025-07-11 08:42:44,Yes
1056,上海猿步实业有限公司,,,上海猿步实业有限公司 聯絡資料,代表的搜索结果都,,,,2025-07-11 08:43:32,Yes
1057,Hape国际控股集团,4008-618-1882,haofuture@vip.sina.com,上海市徐汇区南宁路1000号11层1107室,代表是曾浩,,,,2025-07-11 08:44:19,Yes
1058,宁波启悦婴童用品有限公司,,,信息在不同搜索结果中高度一致（宝山路1229号）,‌：裘金娜‌12,,,,2025-07-11 08:45:06,Yes
1059,重庆佳迪达磁电科技有限公司,13637977267,,重庆市璧山区璧泉街道双星大道8号,（地址：重庆市渝,,,,2025-07-11 08:45:53,Yes
1060,上海由氧文化传播有限公司,,,"在""上海市奉贤区大叶公路5995号5幢3933室""；‌2来自启信宝",信息倒是很明确：,,,,2025-07-11 08:46:40,Yes
1061,怡高企业（中山）有限公司,0760-86602888,info@eastcolight.com; hyl.eastcolight@gmail.com; qingyuke@eastcolightchina.com,怡高企业（中山）有限公司 聯絡資料,,,,,2025-07-11 08:47:27,Yes
1062,禾丰,024-88082666,hbhfmyyxzrgs@hbnyw.com,是辽宁省沈阳市沈北新区辉山大街169号,,,,,2025-07-11 08:48:15,Yes
1063,东方娃娃,025-83220629,51220889@qq.com; dfwwbgn@126.com,‌：南京市建邺区奥体大街68号新城科技园5A幢13楼‌7,,,,,2025-07-11 08:49:02,Yes
1064,萌智,13370268528,,上海市金山区金山卫镇金石公路505号1596室,,,,,2025-07-11 08:49:49,Yes
1065,临沂商会,(0539)8112639,lytzjtgs@126.com,"是""北城新区北京路33号市人力资源市场""",于国礼,,,,2025-07-11 08:50:36,Yes
1066,好家长,(021)65017733,,幼儿园好家长推荐表主要事迹材料,,,,,2025-07-11 08:51:23,Yes
1067,上海广涌文化艺术发展有限公司,021-64968331,yuxj@shgyc.com.cn; 40485354@qq.com,和经营地址似乎存在差异：银都路3399弄83号出现在年报信息‌3中,‌赵云峰‌,,,,2025-07-11 08:52:10,Yes
1068,玩具巴巴,,,玩具巴巴是一个玩具产业的B2B电子商务平台‌1,,,,,2025-07-11 08:52:58,Yes
1069,《玩具世界》,0755-82947268,shkcn@163.com; wwbtoys@163.com; bianji2@126.com; 268002299@qq.com,在静安区中兴路1055号2幢601-1室,是张杰伟‌3,,,,2025-07-11 08:53:45,Yes
1070,兔小贝网,13670833891,xiongjianhui@tuxiaobei.com.cn; lichenbin@tuxiaobei.com.cn; 283499156@qq.com,厦门市湖里区仙岳路1939-205号、1939-206号、1939-207号,,,,,2025-07-11 08:54:32,Yes
1071,《金录资讯》,0755-83201926,8321750@qq.com,首先注意到多个来源都提供了相同的地址：深圳市福田区中康路卓越城2期B座1204-1205A‌1,‌：祝楷沣,,,,2025-07-11 08:55:19,Yes
1072,玩具谷,0754-85835488,,‌0754-86330488‌（汕头市澄海区莱美路鱼市后面地址）‌1,,,,,2025-07-11 08:56:06,Yes
1073,游秀bigshow,,,多少钱/价格表-团购票价预定优惠-景点地址在哪里/图片介绍/参观预约/旅游游览顺序攻略及注意事项/营业时间-【携程攻略】,,,,,2025-07-11 08:56:54,Yes
1074,玩具圈,(021)63567148,,：河北省保定市高碑店市东一环大街 ‌3,,,,,2025-07-11 08:57:41,Yes
1075,玩具港,86-754-5888007,,‌2 是关于心信达(香港)玩具工藝有限公司的,,,,,2025-07-11 08:58:28,Yes
1076,百荣,010-6721,,天津港保税区海滨四路46号A128室‌12,,,,,2025-07-11 08:59:15,Yes
1077,郑州欧亚国际展览有限公司,0371-60272770,484167985@qq.com,在河南自贸试验区郑州片区(郑东)金水东路80号2号楼1单元13层1308号,,,,,2025-07-11 09:00:02,Yes
1078,东莞市亿泰玩具礼品有限公司,,,,罗智芬,,,,2025-07-11 09:00:50,Yes
1079,深圳市爱酷卡教育科技有限公司,0755-33533375,,方面高度统一：所有可靠来源‌12都指向深圳市宝安区沙井街道衙边社区衙边学子围巨基工业园D栋D309,麦源昌‌25,,,,2025-07-11 09:01:37,Yes
1080,上海致育家具有限公司,021-34505379,406@qq.com,在上海市宝山区沪太路8756号413室,代表是鲍彩霞,,,,2025-07-11 09:02:24,Yes
1081,泉州市爱钱电子科技有限公司,15959888707,331232358@qq.com,是否真实？公司官网是否有在线客服？泉州市爱钱电子科技有限公司有哪些产品？,是苏子微,,,,2025-07-11 09:03:11,Yes
1082,汇信进出口集团股份有限公司,0571-87095501,,但业务明显是办公系统开发而非进出口,,,,,2025-07-11 09:03:58,Yes
